sender,recipient,amount_eth,risk
0x07BD0D,0x0C5970,11.9038,suspicious
0x059ADD,0x04682B,11.6196,suspicious
0x0C7E75,0x028A8C,10.8385,suspicious
0x042B14,0x07B2A8,7.8142,suspicious
0x05C940,0x09BA80,20.301,suspicious
0x03FD78,0x00800B,9.6624,suspicious
0x0D438E,0x002139,9.882,suspicious
0x087A4B,0x04FE36,16.3225,suspicious
0x0ADBF0,0x07D863,22.4361,suspicious
0x0D9C27,0x02A03D,21.576,suspicious
0x08827E,0x02E3DD,18.1813,suspicious
0x0AA9B6,0x06D9C4,6.2522,suspicious
0x029549,0x03EAA2,20.1935,suspicious
0x070286,0x0A6EDC,21.5099,suspicious
0x0922C5,0x06D518,9.9483,suspicious
0x00EDB1,0x0834F0,14.3836,suspicious
0x0A1303,0x0B70CF,15.0693,suspicious
0x059F14,0x042BC5,10.3804,suspicious
0x0BB1CD,0x0E8ACA,9.0086,suspicious
0x061922,0x0D76E1,20.971,suspicious
0x000A92,0x04839F,16.6267,suspicious
0x0DBA97,0x08264B,14.1743,suspicious
0x06E558,0x041CBB,16.5407,suspicious
0x00A949,0x0B102F,5.0347,suspicious
0x0DE71B,0x0E961F,13.2786,suspicious
0x033877,0x055DB4,15.8324,suspicious
0x01471B,0x09134D,21.4222,suspicious
0x01BA88,0x0F1021,14.8254,suspicious
0x061649,0x012FED,11.6618,suspicious
0x05E7FE,0x0C9E5B,14.8865,suspicious
0x0B1112,0x064E75,6.6596,suspicious
0x0DC748,0x0BE4C8,10.1373,suspicious
0x0C8844,0x067215,12.6021,suspicious
0x0BC2A8,0x097C0F,17.4418,suspicious
0x090E51,0x08A953,13.9709,suspicious
0x0E87D7,0x02AF12,20.0243,suspicious
0x0D97A6,0x01158D,18.4537,suspicious
0x0EB712,0x0E335F,19.0567,suspicious
0x08095A,0x0914A9,6.2062,suspicious
0x0A8B8A,0x042A8B,21.7367,suspicious
0x0A6C92,0x008B83,8.6197,suspicious
0x08B9A6,0x000887,6.4245,suspicious
0x0D4AFD,0x078390,19.9676,suspicious
0x0A1076,0x0A7C12,5.112,suspicious
0x043C9B,0x08C1ED,13.5618,suspicious
0x05B6F7,0x0542C1,24.3908,suspicious
0x01C4D4,0x0C6C06,19.8937,suspicious
0x042B36,0x04E36E,7.8945,suspicious
0x0BA7F3,0x02D0A5,15.8545,suspicious
0x073004,0x0C3922,23.7859,suspicious
0x0DEE74,0x0E9983,7.0197,suspicious
0x09E939,0x066CDE,9.5267,suspicious
0x01FEFF,0x03265C,23.3014,suspicious
0x07BF2E,0x09017B,21.6851,suspicious
0x0DC6B8,0x042DD1,8.1127,suspicious
0x06B17A,0x0A06AB,8.7816,suspicious
0x04821C,0x0D3188,5.9832,suspicious
0x0D95C6,0x025874,24.9826,suspicious
0x06ABAA,0x068121,14.4028,suspicious
0x07A6AD,0x0136EA,13.7087,suspicious
0x027C7A,0x0240D5,21.2843,suspicious
0x04D257,0x06EC15,15.8187,suspicious
0x0B2020,0x0989CD,14.5866,suspicious
0x00687B,0x0668FA,14.7789,suspicious
0x07CEAF,0x0BEACF,19.3214,suspicious
0x079AFC,0x075E49,5.0377,suspicious
0x0570B3,0x0BF6B7,6.4948,suspicious
0x04C4C8,0x0AF446,5.2401,suspicious
0x02BD1A,0x030E4C,16.252,suspicious
0x03F7B4,0x0268A1,6.5634,suspicious
0x087034,0x0D528E,11.488,suspicious
0x087913,0x08EDB0,10.5355,suspicious
0x0DA411,0x0707A3,6.803,suspicious
0x06C36F,0x009835,6.0102,suspicious
0x0E8B7E,0x0DE441,9.8974,suspicious
0x0EA5AD,0x0D19E4,18.7587,suspicious
0x052DA2,0x0B54F9,19.9865,suspicious
0x060E85,0x01484B,22.6978,suspicious
0x035B3B,0x00FBD4,14.6322,suspicious
0x01B91A,0x01F08D,18.072,suspicious
0x0BBFA4,0x04D6E6,9.2931,suspicious
0x07690D,0x00207B,10.475,suspicious
0x05675E,0x0A8848,8.3347,suspicious
0x0770EC,0x0673F7,21.9543,suspicious
0x06D8D0,0x0EF84A,21.183,suspicious
0x00D6A0,0x0CB2F9,9.4859,suspicious
0x0CC1B6,0x090237,20.7614,suspicious
0x07D954,0x064C53,24.7016,suspicious
0x048F52,0x05CBAD,13.7632,suspicious
0x04A056,0x09B6FF,9.273,suspicious
0x03E991,0x028599,19.0878,suspicious
0x0E1CAA,0x0998AF,16.4906,suspicious
0x06E705,0x05C715,20.046,suspicious
0x02CF3A,0x04A052,12.6562,suspicious
0x06D72F,0x04CA80,11.1063,suspicious
0x056C0A,0x0C0891,17.4518,suspicious
0x01E2C9,0x08AD0F,19.2099,suspicious
0x01FDE8,0x07E87B,12.6264,suspicious
0x0DE82D,0x00448E,23.7288,suspicious
0x009712,0x0E4770,23.4434,suspicious
0x070A4C,0x0C15A0,21.3329,suspicious
0x06B892,0x085A76,7.5009,suspicious
0x05B4D5,0x0B126E,9.9303,suspicious
0x078F25,0x029D7A,5.1211,suspicious
0x0A86D6,0x0A554D,15.0618,suspicious
0x07BA64,0x00477B,21.5131,suspicious
0x08BEAB,0x0D1226,9.4487,suspicious
0x0BC5E3,0x0D2087,6.8308,suspicious
0x0AA1D0,0x0688B9,15.7541,suspicious
0x05616F,0x08A0A8,12.5884,suspicious
0x019CC2,0x07F059,17.8536,suspicious
0x0E66E2,0x0716E4,13.0262,suspicious
0x01016D,0x04E5C1,18.0641,suspicious
0x0A6AEE,0x083BBF,10.5542,suspicious
0x053901,0x0B6142,24.448,suspicious
0x003839,0x072DFD,18.734,suspicious
0x052947,0x09329A,14.445,suspicious
0x033644,0x012E86,12.8944,suspicious
0x0338D4,0x0BAC41,19.3552,suspicious
0x0B7E14,0x0E6F66,22.6894,suspicious
0x03E22A,0x0A8807,14.1904,suspicious
0x0C189B,0x0E19BA,16.7937,suspicious
0x01367A,0x07102D,17.949,suspicious
0x05FD37,0x0D8A19,17.8053,suspicious
0x0B48A0,0x0892DF,11.4489,suspicious
0x0B04E7,0x05F38C,22.225,suspicious
0x00A2A5,0x077D0D,5.978,suspicious
0x0DF0EF,0x0A0BF4,14.5103,suspicious
0x000B3D,0x0839C1,20.8134,suspicious
0x058D51,0x0BE386,13.8987,suspicious
0x05A1D6,0x0C484D,20.5343,suspicious
0x01B5E7,0x0CC762,12.2078,suspicious
0x0E289D,0x0D4BBA,23.2336,suspicious
0x0A3AA0,0x0AC3E3,20.4199,suspicious
0x086536,0x0262BF,12.0542,suspicious
0x096463,0x002A55,10.0006,suspicious
0x0C1AA9,0x067187,16.6521,suspicious
0x0E47DD,0x0D7B35,21.8638,suspicious
0x09A66F,0x0AC5C3,7.204,suspicious
0x096A4B,0x020239,7.908,suspicious
0x0F3EBA,0x057262,19.2248,suspicious
0x02386A,0x01CA17,8.6536,suspicious
0x015DA4,0x01921B,22.8463,suspicious
0x04D4BA,0x03A1E9,14.6941,suspicious
0x05A51A,0x0B09FD,24.5233,suspicious
0x03E42A,0x0B9631,15.278,suspicious
0x016817,0x0AA8F3,17.2443,suspicious
0x0E8A35,0x0918B3,11.3565,suspicious
0x0CCEC4,0x0E67B6,10.8843,suspicious
0x0101F5,0x09A0E0,24.2153,suspicious
0x0D99D6,0x08DD35,19.0148,suspicious
0x024964,0x0DC1A5,8.1941,suspicious
0x0825A9,0x03B92E,16.7502,suspicious
0x0A211D,0x05F2F3,12.8092,suspicious
0x089BFF,0x0698C0,24.6284,suspicious
0x052D4F,0x0BB77D,14.9336,suspicious
0x06B352,0x0E4590,16.8317,suspicious
0x062520,0x0E8219,14.4551,suspicious
0x09E003,0x0B464E,16.1214,suspicious
0x06AC9D,0x00FDE6,5.6056,suspicious
0x046D0C,0x0616D0,11.1224,suspicious
0x0DF25F,0x03D4E5,23.1678,suspicious
0x0E223A,0x0DA7EE,18.108,suspicious
0x03FE72,0x040532,5.1964,suspicious
0x001A63,0x0E93C3,16.9903,suspicious
0x0DC979,0x03FE9B,12.7938,suspicious
0x064EC6,0x09A821,18.5463,suspicious
0x06BD17,0x0E3A38,5.4514,suspicious
0x052E49,0x0A40B8,12.0803,suspicious
0x0F2766,0x0E4D93,5.793,suspicious
0x05A62D,0x030BEE,17.9667,suspicious
0x0580ED,0x0419AB,7.9858,suspicious
0x02B4A5,0x09BA80,11.2471,suspicious
0x020B76,0x08DCBC,10.5038,suspicious
0x0D4B40,0x0B605F,9.9739,suspicious
0x047DBC,0x094D75,5.6701,suspicious
0x0BCBD8,0x0736E5,24.7713,suspicious
0x01D889,0x07EF46,10.4538,suspicious
0x0D154E,0x067924,24.3704,suspicious
0x032591,0x0A8ACE,8.0359,suspicious
0x0D0178,0x087501,13.0511,suspicious
0x05682C,0x03635B,21.6626,suspicious
0x0BB752,0x07C250,5.8777,suspicious
0x07E363,0x01A03C,14.7274,suspicious
0x03DFCD,0x0B1411,20.7329,suspicious
0x069878,0x094499,21.2977,suspicious
0x0EC971,0x0242DA,12.6787,suspicious
0x08634D,0x042435,21.1172,suspicious
0x0B858D,0x043350,5.0888,suspicious
0x095FC7,0x07EB0A,8.1896,suspicious
0x01BE18,0x066600,13.5691,suspicious
0x066FD5,0x032B47,21.4894,suspicious
0x0DA06E,0x004E96,18.0523,suspicious
0x063259,0x031D50,17.6836,suspicious
0x01500A,0x0BC0D2,15.0448,suspicious
0x00385A,0x066D8F,21.5882,suspicious
0x0062D7,0x09AB4E,7.0517,suspicious
0x025066,0x0A6640,21.1387,suspicious
0x096C91,0x05C654,23.0716,suspicious
0x0A88F0,0x0EA3FA,20.8819,suspicious
0x0AF2E0,0x004252,23.5297,suspicious
0x07402F,0x04DF3F,17.0014,suspicious
0x078248,0x00FA59,10.1552,suspicious
0x043037,0x03A250,7.7714,suspicious
0x06AAE8,0x04EA33,20.2382,suspicious
0x062BCA,0x041AFF,12.067,suspicious
0x0AE65A,0x091B65,5.0803,suspicious
0x0DA591,0x0ED3F5,15.5347,suspicious
0x0970A1,0x0DDDF4,22.9614,suspicious
0x08CF0B,0x092251,10.3587,suspicious
0x09A504,0x0BD96E,20.7632,suspicious
0x0821B5,0x0C1DDD,8.0438,suspicious
0x0C4BD6,0x087E4E,24.6324,suspicious
0x0328A1,0x05EE4F,8.5221,suspicious
0x09F87A,0x0B8E34,6.8258,suspicious
0x041CD3,0x05E8C2,6.7116,suspicious
0x01C244,0x0CBA1B,8.4675,suspicious
0x0A7364,0x093CAB,9.1836,suspicious
0x030F09,0x04C6C5,22.7096,suspicious
0x08D045,0x0296B9,5.6935,suspicious
0x0C9715,0x09E598,9.8166,suspicious
0x071F34,0x070F00,11.2691,suspicious
0x06F642,0x0C788D,22.4273,suspicious
0x096281,0x0D4B34,21.136,suspicious
0x0CE5E8,0x02B723,23.0002,suspicious
0x0DBF20,0x06ADCD,16.8592,suspicious
0x078750,0x0C1BA6,5.8642,suspicious
0x012C31,0x094B2F,5.8083,suspicious
0x0A3D73,0x00F5D9,19.0113,suspicious
0x084372,0x093A73,8.3337,suspicious
0x0A5EB4,0x07D460,8.8575,suspicious
0x051C84,0x0C4070,10.7791,suspicious
0x0D56A8,0x01B4E2,10.5247,suspicious
0x01B6AA,0x05EF2F,19.0135,suspicious
0x0445BB,0x012B03,23.2712,suspicious
0x088C56,0x022245,16.0436,suspicious
0x0A003E,0x01674B,12.9361,suspicious
0x047546,0x04F884,19.3573,suspicious
0x07C7EE,0x056515,23.3774,suspicious
0x064A17,0x0AD71A,10.1324,suspicious
0x0B3CDA,0x0A82D2,7.7658,suspicious
0x054558,0x04BF3D,24.0891,suspicious
0x039A1C,0x0556B3,10.5925,suspicious
0x019917,0x008BD4,11.7293,suspicious
0x05161C,0x01F038,13.0011,suspicious
0x06E86D,0x076D68,6.7087,suspicious
0x02F01B,0x0A2ECD,5.244,suspicious
0x00E5E5,0x04570C,11.3389,suspicious
0x054236,0x00A58E,19.561,suspicious
0x029F80,0x0C7E06,20.0111,suspicious
0x054A44,0x055CB4,12.9931,suspicious
0x0BB314,0x0AF29D,6.5016,suspicious
0x0AB508,0x0BE910,5.4858,suspicious
0x0D9D89,0x0BC1B9,22.8451,suspicious
0x032AE9,0x0C4059,11.7389,suspicious
0x0A6EBC,0x0970B7,7.5771,suspicious
0x07BF11,0x09A5A6,16.6249,suspicious
0x0BA6E8,0x07469B,19.5087,suspicious
0x00F266,0x0BF09D,14.5935,suspicious
0x0D6602,0x0DE1AC,10.6505,suspicious
0x053182,0x05DD03,22.2268,suspicious
0x072473,0x0DC90D,15.4388,suspicious
0x067AD2,0x02257D,6.1995,suspicious
0x0E362E,0x0E7B8D,9.5954,suspicious
0x0C4CCE,0x0B33BB,22.6992,suspicious
0x09384A,0x0AC476,17.0922,suspicious
0x085F8F,0x0BCB8C,19.63,suspicious
0x01A83D,0x05FFFE,22.9861,suspicious
0x07355B,0x078FCA,21.7984,suspicious
0x01BA0C,0x05985F,17.5245,suspicious
0x042809,0x059EB3,12.194,suspicious
0x0C273E,0x042CEE,20.6808,suspicious
0x03A856,0x0D581A,16.5127,suspicious
0x016588,0x0F0E3F,24.9098,suspicious
0x03F11D,0x09E4B4,20.3531,suspicious
0x092F63,0x07F12E,22.0119,suspicious
0x0D87E9,0x0DF0DB,7.0004,suspicious
0x0CBEA6,0x00C500,6.3247,suspicious
0x09DCC2,0x092E9B,21.2864,suspicious
0x04674A,0x0DB040,19.264,suspicious
0x08D66F,0x02845F,8.599,suspicious
0x070A8C,0x0943F6,20.3507,suspicious
0x07F5C3,0x02A9D1,20.1216,suspicious
0x0E2ECD,0x0E4AB5,12.1502,suspicious
0x015176,0x07CE9D,14.8598,suspicious
0x066E83,0x03C72A,5.2606,suspicious
0x0941A8,0x0F20BA,14.1411,suspicious
0x0D43F9,0x026E2A,13.6617,suspicious
0x031E26,0x0BB480,5.8757,suspicious
0x090717,0x0EC4F2,10.2464,suspicious
0x078AEC,0x01B613,17.648,suspicious
0x095441,0x0E6754,17.158,suspicious
0x0CC17F,0x03EE8B,23.624,suspicious
0x06DC19,0x0E8886,10.2513,suspicious
0x062FF3,0x02D19C,5.5645,suspicious
0x0AC453,0x046241,10.5087,suspicious
0x044EFD,0x02A633,9.3508,suspicious
0x021379,0x0E7339,14.1601,suspicious
0x0B6EF3,0x01AE9B,17.0448,suspicious
0x09AD58,0x011487,22.7767,suspicious
0x0C03B6,0x0EB5AB,19.1583,suspicious
0x05F6C3,0x0D95EB,10.3254,suspicious
0x095C0E,0x0CA624,12.5445,suspicious
0x042D9C,0x05748E,8.0942,suspicious
0x06BDE2,0x0A2F56,7.1908,suspicious
0x05B8C0,0x0AA65A,11.508,suspicious
0x0AFF22,0x0CD0C4,11.2055,suspicious
0x0B8812,0x06863A,9.297,suspicious
0x084114,0x0E9245,10.3083,suspicious
0x0936C4,0x01DC1A,20.2787,suspicious
0x07DD4D,0x0BBEB4,13.896,suspicious
0x00506B,0x09AD1F,11.5154,suspicious
0x09E8A3,0x0427DB,13.4671,suspicious
0x055942,0x0D211D,16.4872,suspicious
0x0D5392,0x04E13D,19.3314,suspicious
0x00831A,0x04F4DD,21.7351,suspicious
0x041D88,0x0467B3,8.0327,suspicious
0x066A7C,0x033F31,9.9337,suspicious
0x04E56F,0x03B318,12.1842,suspicious
0x02EFC5,0x0A4B7C,15.7334,suspicious
0x036013,0x00CD27,11.7356,suspicious
0x0C48DD,0x0B1767,22.067,suspicious
0x059B9B,0x043133,7.6317,suspicious
0x036B4E,0x0DE93D,10.3538,suspicious
0x09BF5C,0x04EFDC,8.1931,suspicious
0x006070,0x046704,17.484,suspicious
0x0CD05E,0x0646F6,5.7878,suspicious
0x0D1343,0x0561C4,14.3897,suspicious
0x0F1BC2,0x01747D,7.6544,suspicious
0x040DF3,0x0556C7,22.7085,suspicious
0x0AF16B,0x0DBE67,8.5294,suspicious
0x078B4A,0x01937F,12.0414,suspicious
0x0AD798,0x05CB87,11.8455,suspicious
0x0187C1,0x08549A,6.9073,suspicious
0x0A9115,0x0B6071,21.2381,suspicious
0x09B90B,0x087D03,14.3464,suspicious
0x001301,0x05DDE6,15.8478,suspicious
0x0DFAD5,0x017BA4,6.9387,suspicious
0x07BEA9,0x03174E,18.1296,suspicious
0x0DBFB9,0x08B502,20.2483,suspicious
0x0AEEC2,0x0A1F38,5.1774,suspicious
0x061637,0x02B5E8,10.0005,suspicious
0x0A0B28,0x0A722A,12.0725,suspicious
0x06960C,0x047036,21.5197,suspicious
0x00D606,0x036CCC,12.5574,suspicious
0x010D48,0x0CA751,22.5161,suspicious
0x0D8685,0x0871DA,6.8821,suspicious
0x0E7949,0x032C32,14.492,suspicious
0x0D782E,0x0A7161,23.3203,suspicious
0x05AC10,0x045FD4,15.3062,suspicious
0x0D5E7E,0x0AC06C,24.8739,suspicious
0x03B77F,0x03DD5A,13.57,suspicious
0x0B05D4,0x0AE6C6,9.0374,suspicious
0x0A8137,0x06B856,20.1297,suspicious
0x051A0E,0x070B1E,11.1875,suspicious
0x030040,0x001678,21.9121,suspicious
0x09C8F3,0x0737AA,5.8243,suspicious
0x0B2049,0x0034EB,16.5205,suspicious
0x0116B5,0x025F3B,11.453,suspicious
0x0DED7A,0x00E6E0,17.052,suspicious
0x06DCE4,0x06F5FD,18.6477,suspicious
0x0850D8,0x0DE36D,24.2844,suspicious
0x02E195,0x04C20E,22.2843,suspicious
0x067E94,0x0A625A,21.3749,suspicious
0x037B00,0x0E4E25,23.977,suspicious
0x0E04AE,0x0B02F5,14.7916,suspicious
0x058E1D,0x0B0B9E,9.2832,suspicious
0x08C873,0x077DD7,20.9922,suspicious
0x09B2EA,0x0E29D2,9.8112,suspicious
0x00DE61,0x0AEB73,11.6531,suspicious
0x01947D,0x095A61,5.2019,suspicious
0x033992,0x0AD4E3,8.1115,suspicious
0x0D395B,0x0F3AB7,24.2938,suspicious
0x0355AD,0x09B7BD,16.2599,suspicious
0x00AA5E,0x092E39,6.8567,suspicious
0x0A85DD,0x003841,23.1145,suspicious
0x03264E,0x08BDA8,14.7667,suspicious
0x0A0708,0x0AADA4,21.5084,suspicious
0x05EDCB,0x0D8D29,7.023,suspicious
0x01F7AA,0x0AC40D,23.2577,suspicious
0x002890,0x02D65C,22.3865,suspicious
0x029FBD,0x0DAEC3,15.1664,suspicious
0x0DD219,0x0B29B6,17.0474,suspicious
0x07DE84,0x0B41BF,20.6624,suspicious
0x0BB1D5,0x034370,21.4802,suspicious
0x0D6DF7,0x08ADAC,14.6144,suspicious
0x035F4C,0x0EFB90,15.5575,suspicious
0x0580F5,0x0063B5,9.9911,suspicious
0x013211,0x08F051,23.5387,suspicious
0x0CB149,0x04330E,18.8806,suspicious
0x094567,0x00ACB8,9.9516,suspicious
0x0E9B83,0x0D63FA,21.9883,suspicious
0x0022D3,0x0E60D3,12.7402,suspicious
0x001F4F,0x019830,12.6425,suspicious
0x0304A5,0x0DA60D,18.7845,suspicious
0x047C30,0x089987,16.416,suspicious
0x00A5EE,0x0BA640,16.1859,suspicious
0x04401E,0x0906F4,22.0586,suspicious
0x050539,0x05CB8D,23.1474,suspicious
0x0E28A3,0x0EEF90,5.393,suspicious
0x0E92F7,0x0271D8,5.8605,suspicious
0x0B2124,0x0C6337,17.259,suspicious
0x05FBDB,0x06A5D7,24.0066,suspicious
0x0BC24F,0x02CEF0,24.7283,suspicious
0x012545,0x095145,6.2551,suspicious
0x07AFC7,0x094F74,12.5865,suspicious
0x00F98A,0x0DDA28,10.4726,suspicious
0x069737,0x0B2C93,21.1099,suspicious
0x011D2A,0x0E0646,18.6804,suspicious
0x0BF78B,0x0B85A8,16.6487,suspicious
0x0325A0,0x099A60,6.3688,suspicious
0x0B4EFA,0x0A8624,24.9716,suspicious
0x0703A5,0x09C645,17.9499,suspicious
0x0872AF,0x0039AD,10.5817,suspicious
0x0C8187,0x0A5C8B,7.5276,suspicious
0x034E7A,0x09A661,9.5367,suspicious
0x0186A2,0x06ACFD,15.6372,suspicious
0x013D33,0x06EF66,8.5376,suspicious
0x0856AF,0x0E3FEF,7.5839,suspicious
0x0AD1A6,0x0ECDC5,24.3093,suspicious
0x09196A,0x0D59C6,8.8751,suspicious
0x02A266,0x0786E7,19.3911,suspicious
0x06530C,0x099EDD,16.0624,suspicious
0x024B86,0x06C304,15.3739,suspicious
0x0D60F4,0x01BCF4,13.5049,suspicious
0x0EF7A5,0x0CDD6A,11.1398,suspicious
0x060A41,0x0D8AC3,21.9863,suspicious
0x076E03,0x0E00BD,12.2542,suspicious
0x07424A,0x00A4F5,7.5625,suspicious
0x011A0E,0x01734E,6.7,suspicious
0x0D87E7,0x0578E3,21.4897,suspicious
0x041FF8,0x011F16,22.824,suspicious
0x00A032,0x0F140D,9.0187,suspicious
0x01D408,0x0DA091,24.6111,suspicious
0x04BA5E,0x04AB3A,11.9049,suspicious
0x09C851,0x0CBB50,8.0606,suspicious
0x01ADFE,0x057BAF,5.8659,suspicious
0x06D2CC,0x06809B,10.3452,suspicious
0x0B4DA6,0x082D01,12.5034,suspicious
0x012052,0x09644C,5.0676,suspicious
0x0EDF91,0x0DFEF4,7.1234,suspicious
0x0A11A4,0x0921F8,11.6523,suspicious
0x086FBE,0x0A9BAE,20.8814,suspicious
0x06F05E,0x0C9BDC,18.5292,suspicious
0x079A82,0x047B26,7.2372,suspicious
0x08815C,0x075DB6,11.9749,suspicious
0x01D24F,0x054DE7,10.4833,suspicious
0x030609,0x02153E,24.831,suspicious
0x0DC5F7,0x069085,21.3212,suspicious
0x05DA77,0x0091CB,14.3246,suspicious
0x062E24,0x0D3754,9.506,suspicious
0x088E00,0x0547C8,14.3648,suspicious
0x0EEE1C,0x0CD973,24.8552,suspicious
0x002C4F,0x0B18B1,19.3876,suspicious
0x01F2F6,0x0805E8,11.9757,suspicious
0x06D3F8,0x0A84B9,5.8527,suspicious
0x0924DA,0x0DDB19,16.1613,suspicious
0x02403D,0x0D1C17,11.8496,suspicious
0x0318CA,0x060F17,22.9524,suspicious
0x02FB92,0x0E01E0,15.2845,suspicious
0x0A1C8E,0x00F4ED,6.3723,suspicious
0x078015,0x0B9310,8.2797,suspicious
0x0C54CB,0x045770,17.5165,suspicious
0x085B90,0x0B94A9,12.3337,suspicious
0x057C5A,0x02951F,6.9172,suspicious
0x08ED51,0x0890F8,8.754,suspicious
0x0B09FD,0x06BCEE,18.2323,suspicious
0x0BC91D,0x025E25,21.9595,suspicious
0x046867,0x0E40B8,14.0914,suspicious
0x07C380,0x0AB780,14.4472,suspicious
0x00C820,0x0D514D,11.2742,suspicious
0x0B9F7A,0x09BADC,18.6796,suspicious
0x04FE63,0x08FD06,15.4135,suspicious
0x064062,0x0EA05D,20.8649,suspicious
0x004822,0x0053BD,19.2781,suspicious
0x0B1FF5,0x0AA404,21.4838,suspicious
0x09868A,0x0380C0,9.5138,suspicious
0x0750F1,0x0D73FC,20.1946,suspicious
0x0DCBDB,0x0DF7F8,13.1181,suspicious
0x0D5668,0x0C63BF,11.644,suspicious
0x08B28F,0x04B824,13.442,suspicious
0x091F61,0x0B6AE1,12.7654,suspicious
0x092C48,0x038844,22.7668,suspicious
0x0C1DDB,0x0A0E7F,15.7143,suspicious
0x0612B3,0x0DA8FD,14.6154,suspicious
0x05E350,0x0EDE06,10.114,suspicious
0x01531B,0x01F1AE,13.2121,suspicious
0x0122DB,0x04170D,11.6654,suspicious
0x0D75F0,0x0EF328,18.1309,suspicious
0x07BFF6,0x0383AF,17.5377,suspicious
0x0EB1F4,0x0BBFDC,16.3811,suspicious
0x01BBE9,0x026BCE,13.3263,suspicious
0x0A14EC,0x02AE81,11.1123,suspicious
0x0AFE62,0x00CF7B,22.4806,suspicious
0x0EDB91,0x004598,22.787,suspicious
0x02537E,0x0D35EB,8.5971,suspicious
0x0DABD5,0x00A6D7,7.4405,suspicious
0x0458D2,0x0D188B,5.3142,suspicious
0x09F795,0x04137D,11.1329,suspicious
0x054230,0x00BDC8,23.6876,suspicious
0x0948CC,0x0E0182,24.0281,suspicious
0x05C93F,0x0B96FD,10.5611,suspicious
0x0DF27D,0x07DE5A,20.1529,suspicious
0x0EE8D3,0x016639,18.9151,suspicious
0x02527E,0x02151C,20.3231,suspicious
0x08A9E1,0x0332A1,5.4662,suspicious
0x028468,0x05A11B,12.972,suspicious
0x058F1B,0x0AB680,15.9796,suspicious
0x045512,0x03D1A6,7.8723,suspicious
0x06B10F,0x0C9535,24.3468,suspicious
0x061B80,0x0868CE,7.1916,suspicious
0x0B2FB2,0x0D4FA3,24.0298,suspicious
0x0088C6,0x0DD444,24.0926,suspicious
0x00A305,0x03B740,5.7268,suspicious
0x0DDB21,0x00CCD7,20.6018,suspicious
0x0D4A73,0x069B52,24.2434,suspicious
0x06A69B,0x0DE2E7,23.8333,suspicious
0x0761D1,0x05C88F,23.5678,suspicious
0x0CF7B5,0x0CF8AD,19.6727,suspicious
0x0891CE,0x0255ED,24.6709,suspicious
0x0C1152,0x0DCD23,24.5321,suspicious
0x0CAC8D,0x099915,19.5764,suspicious
0x0A2AF0,0x077DF4,7.5899,suspicious
0x05EF41,0x06E825,7.9172,suspicious
0x0CF092,0x0D113B,19.7258,suspicious
0x0A6B7D,0x073982,22.4464,suspicious
0x08CE17,0x01D8A4,14.0841,suspicious
0x0EB047,0x0762EB,24.4856,suspicious
0x056513,0x08D196,7.0068,suspicious
0x040088,0x08CAFD,10.3155,suspicious
0x0A4072,0x0940AC,13.7433,suspicious
0x0E2315,0x015D10,17.2212,suspicious
0x0D4852,0x087891,20.2524,suspicious
0x008165,0x0D839B,6.3461,suspicious
0x0D0C2F,0x02F8E1,17.8844,suspicious
0x02BB3C,0x0892E1,18.1771,suspicious
0x0BB377,0x00B6B4,7.9881,suspicious
0x0D2B95,0x09AB05,14.2972,suspicious
0x03F5C5,0x07D265,24.6203,suspicious
0x0C2D3B,0x0EFC40,16.9068,suspicious
0x098927,0x0D9EA4,11.1999,suspicious
0x00D65E,0x0AFB1B,10.2501,suspicious
0x0DFEEF,0x09C528,22.6046,suspicious
0x04D14A,0x00354C,11.0885,suspicious
0x003D09,0x0D516C,20.0127,suspicious
0x015296,0x0DC9DA,23.1685,suspicious
0x081B6F,0x068E3B,12.9623,suspicious
0x0B536C,0x0AB815,13.352,suspicious
0x038C96,0x0C9C55,15.0076,suspicious
0x0637D4,0x018BCA,21.9844,suspicious
0x02E6B0,0x0242C1,22.6291,suspicious
0x0E9CFB,0x09AE10,12.0139,suspicious
0x051011,0x0861D8,16.1531,suspicious
0x09CECE,0x081A1E,8.1028,suspicious
0x09A14D,0x04A8EE,8.0563,suspicious
0x03479C,0x013310,9.497,suspicious
0x078879,0x06D30C,13.5785,suspicious
0x036A02,0x0C1BBC,14.0512,suspicious
0x050CEA,0x090CBD,19.0452,suspicious
0x0EAD38,0x0899E2,20.9305,suspicious
0x01703C,0x0C595D,19.897,suspicious
0x06ED77,0x0D873C,17.3526,suspicious
0x0032B8,0x004456,6.5035,suspicious
0x0BFFA7,0x086693,6.3643,suspicious
0x0B44AD,0x01A6A6,8.9495,suspicious
0x0ABBD0,0x0C910B,14.5748,suspicious
0x0653C8,0x01650C,20.6456,suspicious
0x0950EC,0x07C73E,18.1808,suspicious
0x0EDDF7,0x006564,5.4351,suspicious
0x04A731,0x027C3A,7.979,suspicious
0x058DF6,0x0BC1DB,24.2325,suspicious
0x04CF24,0x053A5F,13.0347,suspicious
0x0BB209,0x023803,13.6422,suspicious
0x08E4DF,0x0A5339,22.3289,suspicious
0x09A0D7,0x0F12F5,16.1176,suspicious
0x00E3DB,0x007BB1,10.4641,suspicious
0x0C94CB,0x0B601C,5.0595,suspicious
0x02BF46,0x08BCDB,15.6131,suspicious
0x030265,0x024D89,19.8856,suspicious
0x0C61EB,0x0C8DEA,8.0529,suspicious
0x0E1A6C,0x062C24,15.7211,suspicious
